blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,64,192,2-way_set_associative,PLRU,sort,576,260,0.688995,results/2022-07-06T1544/sort/data/PLRU_A2_B1_C8_1657115063309.csv
