blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,256,576,4-way_set_associative,FIFO,matMul,778,514,0.602167,results/2022-10-06T1941/matMul/data/FIFO_A4_B1_C32_1665078103685.csv
