blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,256,1296,8-way_set_associative,LRU,matMul,511,785,0.394290,results/2022-07-06T1550/matMul/data/LRU_A8_B1_C32_1657115443506.csv
