blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,256,1152,8-way_set_associative,SLRU,matMul,269,595,0.311343,results/2022-07-06T1550/matMul/data/SLRU_A8_B1_C32_1657115433180.csv
