blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,256,1320,4-way_set_associative,LFU,matMul,810,1910,0.297794,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046184.csv
