blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename,group
8,256,768,8-way_set_associative,PLRU,matMul,124,236,0.344444,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431274.csv,11
8,256,768,8-way_set_associative,SLRU,matMul,0,360,0.000000,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431276.csv,11
8,256,768,8-way_set_associative,FIFO,matMul,250,470,0.347222,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431280.csv,12
8,256,768,8-way_set_associative,LFU,matMul,136,584,0.188889,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431285.csv,12
8,256,768,8-way_set_associative,LRU,matMul,300,420,0.416667,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431292.csv,12
8,256,768,8-way_set_associative,MRU,matMul,309,411,0.429167,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431297.csv,12
8,256,768,8-way_set_associative,PLRU,matMul,317,403,0.440278,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431301.csv,12
8,256,768,8-way_set_associative,SLRU,matMul,287,433,0.398611,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431306.csv,12
8,256,336,8-way_set_associative,FIFO,matMul,86,112,0.434343,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431313.csv,13
8,256,336,8-way_set_associative,LFU,matMul,90,108,0.454545,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431314.csv,13
8,256,336,8-way_set_associative,LRU,matMul,90,108,0.454545,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431316.csv,13
8,256,336,8-way_set_associative,MRU,matMul,137,61,0.691919,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431317.csv,13
8,256,336,8-way_set_associative,PLRU,matMul,109,89,0.550505,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431319.csv,13
8,256,336,8-way_set_associative,SLRU,matMul,90,108,0.454545,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431321.csv,13
8,256,1064,8-way_set_associative,FIFO,matMul,428,804,0.347403,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431325.csv,14
8,256,1064,8-way_set_associative,LFU,matMul,213,1019,0.172890,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431336.csv,14
8,256,1064,8-way_set_associative,LRU,matMul,520,712,0.422078,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431351.csv,14
8,256,1064,8-way_set_associative,MRU,matMul,460,772,0.373377,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431364.csv,14
8,256,1064,8-way_set_associative,PLRU,matMul,509,723,0.413149,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431375.csv,14
8,256,1064,8-way_set_associative,SLRU,matMul,518,714,0.420455,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431384.csv,14
8,256,1680,8-way_set_associative,FIFO,matMul,747,1413,0.345833,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431397.csv,15
8,256,1680,8-way_set_associative,LFU,matMul,306,1854,0.141667,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431418.csv,15
8,256,1680,8-way_set_associative,LRU,matMul,787,1373,0.364352,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431444.csv,15
8,256,1680,8-way_set_associative,MRU,matMul,448,1712,0.207407,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431462.csv,15
8,256,1680,8-way_set_associative,PLRU,matMul,778,1382,0.360185,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431475.csv,15
8,256,1680,8-way_set_associative,SLRU,matMul,936,1224,0.433333,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431496.csv,15
8,256,1456,8-way_set_associative,FIFO,matMul,260,910,0.222222,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431514.csv,16
8,256,1456,8-way_set_associative,LFU,matMul,104,1066,0.088889,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431522.csv,16
8,256,1456,8-way_set_associative,LRU,matMul,520,650,0.444444,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431530.csv,16
8,256,1456,8-way_set_associative,MRU,matMul,236,934,0.201709,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431537.csv,16
8,256,1456,8-way_set_associative,PLRU,matMul,520,650,0.444444,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431544.csv,16
8,256,1456,8-way_set_associative,SLRU,matMul,0,1170,0.000000,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431553.csv,16
8,256,1232,8-way_set_associative,FIFO,matMul,302,754,0.285985,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431562.csv,17
8,256,1232,8-way_set_associative,LFU,matMul,110,946,0.104167,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431568.csv,17
8,256,1232,8-way_set_associative,LRU,matMul,430,626,0.407197,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431576.csv,17
8,256,1232,8-way_set_associative,MRU,matMul,329,727,0.311553,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431585.csv,17
8,256,1232,8-way_set_associative,PLRU,matMul,432,624,0.409091,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431596.csv,17
8,256,1232,8-way_set_associative,SLRU,matMul,357,699,0.338068,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431607.csv,17
8,256,1120,8-way_set_associative,FIFO,matMul,448,826,0.351648,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431617.csv,18
8,256,1120,8-way_set_associative,LFU,matMul,325,949,0.255102,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431626.csv,18
8,256,1120,8-way_set_associative,LRU,matMul,588,686,0.461538,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431639.csv,18
8,256,1120,8-way_set_associative,MRU,matMul,338,936,0.265306,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431652.csv,18
8,256,1120,8-way_set_associative,PLRU,matMul,602,672,0.472527,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431663.csv,18
8,256,1120,8-way_set_associative,SLRU,matMul,584,690,0.458399,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431672.csv,18
8,256,960,8-way_set_associative,FIFO,matMul,420,672,0.384615,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431684.csv,19
8,256,960,8-way_set_associative,LFU,matMul,330,762,0.302198,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431694.csv,19
8,256,960,8-way_set_associative,LRU,matMul,504,588,0.461538,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431706.csv,19
8,256,960,8-way_set_associative,MRU,matMul,361,731,0.330586,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431713.csv,19
8,256,960,8-way_set_associative,PLRU,matMul,522,570,0.478022,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431720.csv,19
8,256,960,8-way_set_associative,SLRU,matMul,498,594,0.456044,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431729.csv,19
8,256,816,8-way_set_associative,FIFO,matMul,336,504,0.400000,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431737.csv,20
8,256,816,8-way_set_associative,LFU,matMul,249,591,0.296429,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431744.csv,20
8,256,816,8-way_set_associative,LRU,matMul,378,462,0.450000,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431754.csv,20
8,256,816,8-way_set_associative,MRU,matMul,341,499,0.405952,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431762.csv,20
8,256,816,8-way_set_associative,PLRU,matMul,390,450,0.464286,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431770.csv,20
8,256,816,8-way_set_associative,SLRU,matMul,369,471,0.439286,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431777.csv,20
8,256,384,8-way_set_associative,FIFO,matMul,228,60,0.791667,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431788.csv,21
8,256,384,8-way_set_associative,LFU,matMul,240,48,0.833333,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431792.csv,21
8,256,384,8-way_set_associative,LRU,matMul,240,48,0.833333,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431796.csv,21
8,256,384,8-way_set_associative,MRU,matMul,209,79,0.725694,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431799.csv,21
8,256,384,8-way_set_associative,PLRU,matMul,240,48,0.833333,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431802.csv,21
8,256,384,8-way_set_associative,SLRU,matMul,240,48,0.833333,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431805.csv,21
8,256,672,8-way_set_associative,FIFO,matMul,352,528,0.400000,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431810.csv,22
8,256,672,8-way_set_associative,LFU,matMul,283,597,0.321591,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431818.csv,22
8,256,672,8-way_set_associative,LRU,matMul,396,484,0.450000,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431830.csv,22
8,256,672,8-way_set_associative,MRU,matMul,586,294,0.665909,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431838.csv,22
8,256,672,8-way_set_associative,PLRU,matMul,444,436,0.504545,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431847.csv,22
8,256,672,8-way_set_associative,SLRU,matMul,396,484,0.450000,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431856.csv,22
8,256,1040,8-way_set_associative,FIFO,matMul,265,535,0.331250,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431865.csv,23
8,256,1040,8-way_set_associative,LFU,matMul,190,610,0.237500,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431872.csv,23
8,256,1040,8-way_set_associative,LRU,matMul,277,523,0.346250,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431878.csv,23
8,256,1040,8-way_set_associative,MRU,matMul,222,578,0.277500,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431885.csv,23
8,256,1040,8-way_set_associative,PLRU,matMul,277,523,0.346250,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431890.csv,23
8,256,1040,8-way_set_associative,SLRU,matMul,320,480,0.400000,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431897.csv,23
8,256,1200,8-way_set_associative,FIFO,matMul,352,728,0.325926,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431906.csv,24
8,256,1200,8-way_set_associative,LFU,matMul,119,961,0.110185,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431919.csv,24
8,256,1200,8-way_set_associative,LRU,matMul,450,630,0.416667,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431933.csv,24
8,256,1200,8-way_set_associative,MRU,matMul,299,781,0.276852,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431945.csv,24
8,256,1200,8-way_set_associative,PLRU,matMul,458,622,0.424074,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431957.csv,24
8,256,1200,8-way_set_associative,SLRU,matMul,383,697,0.354630,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115431970.csv,24
8,256,448,8-way_set_associative,FIFO,matMul,252,140,0.642857,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115431982.csv,25
8,256,448,8-way_set_associative,LFU,matMul,169,223,0.431122,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115431986.csv,25
8,256,448,8-way_set_associative,LRU,matMul,192,200,0.489796,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115431991.csv,25
8,256,448,8-way_set_associative,MRU,matMul,314,78,0.801020,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115431995.csv,25
8,256,448,8-way_set_associative,PLRU,matMul,212,180,0.540816,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115431999.csv,25
8,256,448,8-way_set_associative,SLRU,matMul,168,224,0.428571,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115432002.csv,25
8,256,560,8-way_set_associative,FIFO,matMul,69,171,0.287500,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115432008.csv,26
8,256,560,8-way_set_associative,LFU,matMul,74,166,0.308333,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115432010.csv,26
8,256,560,8-way_set_associative,LRU,matMul,70,170,0.291667,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115432013.csv,26
8,256,560,8-way_set_associative,MRU,matMul,87,153,0.362500,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115432016.csv,26
8,256,560,8-way_set_associative,PLRU,matMul,73,167,0.304167,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115432018.csv,26
8,256,560,8-way_set_associative,SLRU,matMul,72,168,0.300000,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115432021.csv,26
8,256,1496,8-way_set_associative,FIFO,matMul,440,1100,0.285714,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115432025.csv,27
8,256,1496,8-way_set_associative,LFU,matMul,126,1414,0.081818,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115432039.csv,27
8,256,1496,8-way_set_associative,LRU,matMul,660,880,0.428571,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115432055.csv,27
8,256,1496,8-way_set_associative,MRU,matMul,436,1104,0.283117,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115432067.csv,27
8,256,1496,8-way_set_associative,PLRU,matMul,677,863,0.439610,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115432078.csv,27
8,256,1496,8-way_set_associative,SLRU,matMul,86,1454,0.055844,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115432093.csv,27
8,256,2200,8-way_set_associative,FIFO,matMul,1186,2246,0.345571,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115432111.csv,28
8,256,2200,8-way_set_associative,LFU,matMul,319,3113,0.092949,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115432140.csv,28
8,256,2200,8-way_set_associative,LRU,matMul,1179,2253,0.343531,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115432170.csv,28
8,256,2200,8-way_set_associative,MRU,matMul,529,2903,0.154138,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115432196.csv,28
8,256,2200,8-way_set_associative,PLRU,matMul,1224,2208,0.356643,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115432224.csv,28
8,256,2200,8-way_set_associative,SLRU,matMul,1489,1943,0.433858,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115432253.csv,28
8,256,1144,8-way_set_associative,FIFO,matMul,227,565,0.286616,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115432284.csv,29
8,256,1144,8-way_set_associative,LFU,matMul,79,713,0.099747,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115432291.csv,29
8,256,1144,8-way_set_associative,LRU,matMul,222,570,0.280303,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115432299.csv,29
8,256,1144,8-way_set_associative,MRU,matMul,163,629,0.205808,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115432304.csv,29
8,256,1144,8-way_set_associative,PLRU,matMul,235,557,0.296717,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115432310.csv,29
8,256,1144,8-way_set_associative,SLRU,matMul,239,553,0.301768,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115432315.csv,29
8,256,672,8-way_set_associative,FIFO,matMul,192,288,0.400000,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115432324.csv,30
8,256,672,8-way_set_associative,LFU,matMul,215,265,0.447917,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115432336.csv,30
8,256,672,8-way_set_associative,LRU,matMul,216,264,0.450000,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115432346.csv,30
8,256,672,8-way_set_associative,MRU,matMul,187,293,0.389583,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115432354.csv,30
8,256,672,8-way_set_associative,PLRU,matMul,221,259,0.460417,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115432362.csv,30
8,256,672,8-way_set_associative,SLRU,matMul,212,268,0.441667,results/matMul-A8/matMul/data/SLRU_A8_B1_C32_1657115432370.csv,30
8,256,816,8-way_set_associative,FIFO,matMul,240,384,0.384615,results/matMul-A8/matMul/data/FIFO_A8_B1_C32_1657115432377.csv,31
8,256,816,8-way_set_associative,LFU,matMul,288,336,0.461538,results/matMul-A8/matMul/data/LFU_A8_B1_C32_1657115432386.csv,31
8,256,816,8-way_set_associative,LRU,matMul,288,336,0.461538,results/matMul-A8/matMul/data/LRU_A8_B1_C32_1657115432394.csv,31
8,256,816,8-way_set_associative,MRU,matMul,187,437,0.299679,results/matMul-A8/matMul/data/MRU_A8_B1_C32_1657115432401.csv,31
8,256,816,8-way_set_associative,PLRU,matMul,297,327,0.475962,results/matMul-A8/matMul/data/PLRU_A8_B1_C32_1657115432408.csv,31
