blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,256,288,4-way_set_associative,SLRU,matMul,509,139,0.785494,results/2022-10-06T1850/matMul/data/SLRU_A4_B1_C32_1665075037920.csv
