blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename,group
8,256,816,4-way_set_associative,MRU,matMul,941,793,0.542676,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079045390.csv,6
8,256,816,4-way_set_associative,PLRU,matMul,832,902,0.479815,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079045414.csv,6
8,256,816,4-way_set_associative,SLRU,matMul,812,922,0.468281,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079045433.csv,6
8,256,768,4-way_set_associative,FIFO,matMul,648,864,0.428571,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079045452.csv,7
8,256,768,4-way_set_associative,LFU,matMul,557,955,0.368386,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079045471.csv,7
8,256,768,4-way_set_associative,MRU,matMul,790,722,0.522487,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079045491.csv,7
8,256,768,4-way_set_associative,PLRU,matMul,753,759,0.498016,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079045509.csv,7
8,256,768,4-way_set_associative,SLRU,matMul,702,810,0.464286,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079045534.csv,7
8,256,1120,4-way_set_associative,FIFO,matMul,998,1434,0.410362,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079045552.csv,8
8,256,1120,4-way_set_associative,LFU,matMul,962,1470,0.395559,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079045580.csv,8
8,256,1120,4-way_set_associative,MRU,matMul,1205,1227,0.495477,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079045621.csv,8
8,256,1120,4-way_set_associative,PLRU,matMul,1102,1330,0.453125,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079045650.csv,8
8,256,1120,4-way_set_associative,SLRU,matMul,1131,1301,0.465049,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079045678.csv,8
8,256,1152,4-way_set_associative,FIFO,matMul,1064,1520,0.411765,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079045708.csv,9
8,256,1152,4-way_set_associative,LFU,matMul,875,1709,0.338622,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079045739.csv,9
8,256,1152,4-way_set_associative,MRU,matMul,1161,1423,0.449303,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079045780.csv,9
8,256,1152,4-way_set_associative,PLRU,matMul,1234,1350,0.477554,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079045808.csv,9
8,256,1152,4-way_set_associative,SLRU,matMul,1189,1395,0.460139,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079045833.csv,9
8,256,1216,4-way_set_associative,FIFO,matMul,1216,1672,0.421053,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079045865.csv,10
8,256,1216,4-way_set_associative,LFU,matMul,990,1898,0.342798,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079045901.csv,10
8,256,1216,4-way_set_associative,MRU,matMul,1168,1720,0.404432,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079045942.csv,10
8,256,1216,4-way_set_associative,PLRU,matMul,1386,1502,0.479917,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079045976.csv,10
8,256,1216,4-way_set_associative,SLRU,matMul,1359,1529,0.470568,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046013.csv,10
8,256,768,4-way_set_associative,FIFO,matMul,675,855,0.441176,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046051.csv,11
8,256,768,4-way_set_associative,LFU,matMul,620,910,0.405229,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046070.csv,11
8,256,768,4-way_set_associative,MRU,matMul,827,703,0.540523,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046093.csv,11
8,256,768,4-way_set_associative,PLRU,matMul,734,796,0.479739,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046110.csv,11
8,256,768,4-way_set_associative,SLRU,matMul,718,812,0.469281,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046130.csv,11
8,256,1320,4-way_set_associative,FIFO,matMul,1120,1600,0.411765,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046151.csv,12
8,256,1320,4-way_set_associative,LFU,matMul,810,1910,0.297794,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046184.csv,12
8,256,1320,4-way_set_associative,MRU,matMul,1052,1668,0.386765,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046226.csv,12
8,256,1320,4-way_set_associative,PLRU,matMul,1295,1425,0.476103,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046257.csv,12
8,256,1320,4-way_set_associative,SLRU,matMul,1272,1448,0.467647,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046288.csv,12
8,256,1152,4-way_set_associative,FIFO,matMul,1050,1510,0.410156,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046322.csv,13
8,256,1152,4-way_set_associative,LFU,matMul,1008,1552,0.393750,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046352.csv,13
8,256,1152,4-way_set_associative,MRU,matMul,1262,1298,0.492969,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046389.csv,13
8,256,1152,4-way_set_associative,PLRU,matMul,1160,1400,0.453125,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046420.csv,13
8,256,1152,4-way_set_associative,SLRU,matMul,1190,1370,0.464844,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046451.csv,13
8,256,592,4-way_set_associative,FIFO,matMul,824,536,0.605882,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046483.csv,14
8,256,592,4-way_set_associative,LFU,matMul,693,667,0.509559,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046496.csv,14
8,256,592,4-way_set_associative,MRU,matMul,946,414,0.695588,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046516.csv,14
8,256,592,4-way_set_associative,PLRU,matMul,911,449,0.669853,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046533.csv,14
8,256,592,4-way_set_associative,SLRU,matMul,635,725,0.466912,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046549.csv,14
8,256,528,4-way_set_associative,FIFO,matMul,753,335,0.692096,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046566.csv,15
8,256,528,4-way_set_associative,LFU,matMul,569,519,0.522978,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046577.csv,15
8,256,528,4-way_set_associative,MRU,matMul,745,343,0.684743,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046592.csv,15
8,256,528,4-way_set_associative,PLRU,matMul,821,267,0.754596,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046603.csv,15
8,256,528,4-way_set_associative,SLRU,matMul,506,582,0.465074,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046615.csv,15
8,256,936,4-way_set_associative,FIFO,matMul,1017,1263,0.446053,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046630.csv,16
8,256,936,4-way_set_associative,LFU,matMul,875,1405,0.383772,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046654.csv,16
8,256,936,4-way_set_associative,MRU,matMul,1100,1180,0.482456,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046686.csv,16
8,256,936,4-way_set_associative,PLRU,matMul,1119,1161,0.490789,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046711.csv,16
8,256,936,4-way_set_associative,SLRU,matMul,1081,1199,0.474123,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046738.csv,16
8,256,672,4-way_set_associative,FIFO,matMul,504,672,0.428571,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046765.csv,17
8,256,672,4-way_set_associative,LFU,matMul,459,717,0.390306,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046775.csv,17
8,256,672,4-way_set_associative,MRU,matMul,620,556,0.527211,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046795.csv,17
8,256,672,4-way_set_associative,PLRU,matMul,585,591,0.497449,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046808.csv,17
8,256,672,4-way_set_associative,SLRU,matMul,546,630,0.464286,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046822.csv,17
8,256,672,4-way_set_associative,FIFO,matMul,504,672,0.428571,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046839.csv,18
8,256,672,4-way_set_associative,LFU,matMul,459,717,0.390306,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046851.csv,18
8,256,672,4-way_set_associative,MRU,matMul,620,556,0.527211,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046868.csv,18
8,256,672,4-way_set_associative,PLRU,matMul,585,591,0.497449,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046881.csv,18
8,256,672,4-way_set_associative,SLRU,matMul,546,630,0.464286,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046896.csv,18
8,256,464,4-way_set_associative,FIFO,matMul,660,180,0.785714,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046909.csv,19
8,256,464,4-way_set_associative,LFU,matMul,499,341,0.594048,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046919.csv,19
8,256,464,4-way_set_associative,MRU,matMul,608,232,0.723810,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079046933.csv,19
8,256,464,4-way_set_associative,PLRU,matMul,697,143,0.829762,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079046945.csv,19
8,256,464,4-way_set_associative,SLRU,matMul,390,450,0.464286,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079046953.csv,19
8,256,816,4-way_set_associative,FIFO,matMul,765,945,0.447368,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079046967.csv,20
8,256,816,4-way_set_associative,LFU,matMul,669,1041,0.391228,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079046986.csv,20
8,256,816,4-way_set_associative,MRU,matMul,780,930,0.456140,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047014.csv,20
8,256,816,4-way_set_associative,PLRU,matMul,852,858,0.498246,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047034.csv,20
8,256,816,4-way_set_associative,SLRU,matMul,810,900,0.473684,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047051.csv,20
8,256,1280,4-way_set_associative,FIFO,matMul,1050,1500,0.411765,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079047074.csv,21
8,256,1280,4-way_set_associative,LFU,matMul,772,1778,0.302745,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079047102.csv,21
8,256,1280,4-way_set_associative,MRU,matMul,934,1616,0.366275,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047145.csv,21
8,256,1280,4-way_set_associative,PLRU,matMul,1214,1336,0.476078,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047173.csv,21
8,256,1280,4-way_set_associative,SLRU,matMul,1196,1354,0.469020,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047203.csv,21
8,256,816,4-way_set_associative,FIFO,matMul,750,930,0.446429,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079047233.csv,22
8,256,816,4-way_set_associative,LFU,matMul,684,996,0.407143,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079047253.csv,22
8,256,816,4-way_set_associative,MRU,matMul,852,828,0.507143,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047277.csv,22
8,256,816,4-way_set_associative,PLRU,matMul,824,856,0.490476,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047297.csv,22
8,256,816,4-way_set_associative,SLRU,matMul,797,883,0.474405,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047316.csv,22
8,256,816,4-way_set_associative,FIFO,matMul,765,945,0.447368,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079047336.csv,23
8,256,816,4-way_set_associative,LFU,matMul,669,1041,0.391228,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079047355.csv,23
8,256,816,4-way_set_associative,MRU,matMul,780,930,0.456140,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047381.csv,23
8,256,816,4-way_set_associative,PLRU,matMul,852,858,0.498246,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047402.csv,23
8,256,816,4-way_set_associative,SLRU,matMul,810,900,0.473684,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047419.csv,23
8,256,1280,4-way_set_associative,FIFO,matMul,1049,1471,0.416270,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079047441.csv,24
8,256,1280,4-way_set_associative,LFU,matMul,721,1799,0.286111,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079047467.csv,24
8,256,1280,4-way_set_associative,MRU,matMul,764,1756,0.303175,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047503.csv,24
8,256,1280,4-way_set_associative,PLRU,matMul,1220,1300,0.484127,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047530.csv,24
8,256,1280,4-way_set_associative,SLRU,matMul,1189,1331,0.471825,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047553.csv,24
8,256,1088,4-way_set_associative,FIFO,matMul,952,1288,0.425000,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079047588.csv,25
8,256,1088,4-way_set_associative,LFU,matMul,826,1414,0.368750,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079047623.csv,25
8,256,1088,4-way_set_associative,MRU,matMul,904,1336,0.403571,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047655.csv,25
8,256,1088,4-way_set_associative,PLRU,matMul,1077,1163,0.480804,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047684.csv,25
8,256,1088,4-way_set_associative,SLRU,matMul,1050,1190,0.468750,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047711.csv,25
8,256,768,4-way_set_associative,FIFO,matMul,674,862,0.438802,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079047736.csv,26
8,256,768,4-way_set_associative,LFU,matMul,643,893,0.418620,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079047758.csv,26
8,256,768,4-way_set_associative,MRU,matMul,769,767,0.500651,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047784.csv,26
8,256,768,4-way_set_associative,PLRU,matMul,720,816,0.468750,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047802.csv,26
8,256,768,4-way_set_associative,SLRU,matMul,714,822,0.464844,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047821.csv,26
8,256,864,4-way_set_associative,FIFO,matMul,864,1080,0.444444,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079047840.csv,27
8,256,864,4-way_set_associative,LFU,matMul,727,1217,0.373971,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079047863.csv,27
8,256,864,4-way_set_associative,MRU,matMul,962,982,0.494856,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079047891.csv,27
8,256,864,4-way_set_associative,PLRU,matMul,969,975,0.498457,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079047918.csv,27
8,256,864,4-way_set_associative,SLRU,matMul,918,1026,0.472222,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079047947.csv,27
8,256,864,4-way_set_associative,FIFO,matMul,864,1080,0.444444,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079048034.csv,28
8,256,864,4-way_set_associative,LFU,matMul,727,1217,0.373971,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079048067.csv,28
8,256,864,4-way_set_associative,MRU,matMul,962,982,0.494856,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079048115.csv,28
8,256,864,4-way_set_associative,PLRU,matMul,969,975,0.498457,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079048161.csv,28
8,256,864,4-way_set_associative,SLRU,matMul,918,1026,0.472222,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079048227.csv,28
8,256,1024,4-way_set_associative,FIFO,matMul,840,1176,0.416667,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079048283.csv,29
8,256,1024,4-way_set_associative,LFU,matMul,676,1340,0.335317,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079048309.csv,29
8,256,1024,4-way_set_associative,MRU,matMul,719,1297,0.356647,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079048336.csv,29
8,256,1024,4-way_set_associative,PLRU,matMul,1004,1012,0.498016,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079048357.csv,29
8,256,1024,4-way_set_associative,SLRU,matMul,952,1064,0.472222,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079048378.csv,29
8,256,840,4-way_set_associative,FIFO,matMul,816,1020,0.444444,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079048400.csv,30
8,256,840,4-way_set_associative,LFU,matMul,696,1140,0.379085,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079048424.csv,30
8,256,840,4-way_set_associative,MRU,matMul,924,912,0.503268,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079048457.csv,30
8,256,840,4-way_set_associative,PLRU,matMul,915,921,0.498366,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079048484.csv,30
8,256,840,4-way_set_associative,SLRU,matMul,867,969,0.472222,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079048507.csv,30
8,256,1160,4-way_set_associative,FIFO,matMul,843,1257,0.401429,results/2022-10-06T1957/matMul/data/FIFO_A4_B1_C32_1665079048534.csv,31
8,256,1160,4-way_set_associative,LFU,matMul,578,1522,0.275238,results/2022-10-06T1957/matMul/data/LFU_A4_B1_C32_1665079048564.csv,31
8,256,1160,4-way_set_associative,MRU,matMul,725,1375,0.345238,results/2022-10-06T1957/matMul/data/MRU_A4_B1_C32_1665079048599.csv,31
8,256,1160,4-way_set_associative,PLRU,matMul,1007,1093,0.479524,results/2022-10-06T1957/matMul/data/PLRU_A4_B1_C32_1665079048622.csv,31
8,256,1160,4-way_set_associative,SLRU,matMul,974,1126,0.463810,results/2022-10-06T1957/matMul/data/SLRU_A4_B1_C32_1665079048650.csv,31
