blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename,group
8,64,184,2-way_set_associative,LFU,sort,396,328,0.546961,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056639.csv,8
8,64,184,2-way_set_associative,LRU,sort,489,235,0.675414,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056655.csv,8
8,64,184,2-way_set_associative,MRU,sort,425,299,0.587017,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056664.csv,8
8,64,184,2-way_set_associative,PLRU,sort,489,235,0.675414,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056673.csv,8
8,64,184,2-way_set_associative,SLRU,sort,512,212,0.707182,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056681.csv,8
8,64,168,2-way_set_associative,FIFO,sort,419,209,0.667197,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056692.csv,9
8,64,168,2-way_set_associative,LFU,sort,354,274,0.563694,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056698.csv,9
8,64,168,2-way_set_associative,LRU,sort,437,191,0.695860,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056708.csv,9
8,64,168,2-way_set_associative,MRU,sort,392,236,0.624204,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056714.csv,9
8,64,168,2-way_set_associative,PLRU,sort,437,191,0.695860,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056721.csv,9
8,64,168,2-way_set_associative,SLRU,sort,456,172,0.726115,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056727.csv,9
8,64,120,2-way_set_associative,FIFO,sort,227,87,0.722930,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056735.csv,10
8,64,120,2-way_set_associative,LFU,sort,187,127,0.595541,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056739.csv,10
8,64,120,2-way_set_associative,LRU,sort,234,80,0.745223,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056744.csv,10
8,64,120,2-way_set_associative,MRU,sort,220,94,0.700637,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056748.csv,10
8,64,120,2-way_set_associative,PLRU,sort,234,80,0.745223,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056751.csv,10
8,64,120,2-way_set_associative,SLRU,sort,245,69,0.780255,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056754.csv,10
8,64,176,2-way_set_associative,FIFO,sort,457,233,0.662319,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056760.csv,11
8,64,176,2-way_set_associative,LFU,sort,385,305,0.557971,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056767.csv,11
8,64,176,2-way_set_associative,LRU,sort,477,213,0.691304,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056774.csv,11
8,64,176,2-way_set_associative,MRU,sort,416,274,0.602899,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056778.csv,11
8,64,176,2-way_set_associative,PLRU,sort,477,213,0.691304,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056783.csv,11
8,64,176,2-way_set_associative,SLRU,sort,490,200,0.710145,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056787.csv,11
8,64,224,2-way_set_associative,FIFO,sort,766,402,0.655822,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056794.csv,12
8,64,224,2-way_set_associative,LFU,sort,642,526,0.549658,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056804.csv,12
8,64,224,2-way_set_associative,LRU,sort,803,365,0.687500,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056820.csv,12
8,64,224,2-way_set_associative,MRU,sort,663,505,0.567637,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056835.csv,12
8,64,224,2-way_set_associative,PLRU,sort,803,365,0.687500,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056848.csv,12
8,64,224,2-way_set_associative,SLRU,sort,817,351,0.699486,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056861.csv,12
8,64,152,2-way_set_associative,FIFO,sort,298,164,0.645022,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056876.csv,13
8,64,152,2-way_set_associative,LFU,sort,247,215,0.534632,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056881.csv,13
8,64,152,2-way_set_associative,LRU,sort,312,150,0.675325,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056888.csv,13
8,64,152,2-way_set_associative,MRU,sort,280,182,0.606061,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056893.csv,13
8,64,152,2-way_set_associative,PLRU,sort,312,150,0.675325,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056898.csv,13
8,64,152,2-way_set_associative,SLRU,sort,329,133,0.712121,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056903.csv,13
8,64,128,2-way_set_associative,FIFO,sort,304,104,0.745098,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056910.csv,14
8,64,128,2-way_set_associative,LFU,sort,255,153,0.625000,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056914.csv,14
8,64,128,2-way_set_associative,LRU,sort,312,96,0.764706,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056920.csv,14
8,64,128,2-way_set_associative,MRU,sort,278,130,0.681373,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056923.csv,14
8,64,128,2-way_set_associative,PLRU,sort,312,96,0.764706,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056928.csv,14
8,64,128,2-way_set_associative,SLRU,sort,324,84,0.794118,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056932.csv,14
8,64,200,2-way_set_associative,FIFO,sort,596,312,0.656388,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056938.csv,15
8,64,200,2-way_set_associative,LFU,sort,504,404,0.555066,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115056947.csv,15
8,64,200,2-way_set_associative,LRU,sort,624,284,0.687225,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115056961.csv,15
8,64,200,2-way_set_associative,MRU,sort,551,357,0.606828,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115056970.csv,15
8,64,200,2-way_set_associative,PLRU,sort,624,284,0.687225,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115056980.csv,15
8,64,200,2-way_set_associative,SLRU,sort,644,264,0.709251,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115056989.csv,15
8,64,168,2-way_set_associative,FIFO,sort,415,209,0.665064,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115056999.csv,16
8,64,168,2-way_set_associative,LFU,sort,351,273,0.562500,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057004.csv,16
8,64,168,2-way_set_associative,LRU,sort,433,191,0.693910,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057011.csv,16
8,64,168,2-way_set_associative,MRU,sort,392,232,0.628205,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057014.csv,16
8,64,168,2-way_set_associative,PLRU,sort,433,191,0.693910,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057019.csv,16
8,64,168,2-way_set_associative,SLRU,sort,452,172,0.724359,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057025.csv,16
8,64,128,2-way_set_associative,FIFO,sort,282,104,0.730570,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057031.csv,17
8,64,128,2-way_set_associative,LFU,sort,238,148,0.616580,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057035.csv,17
8,64,128,2-way_set_associative,LRU,sort,291,95,0.753886,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057041.csv,17
8,64,128,2-way_set_associative,MRU,sort,257,129,0.665803,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057045.csv,17
8,64,128,2-way_set_associative,PLRU,sort,291,95,0.753886,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057049.csv,17
8,64,128,2-way_set_associative,SLRU,sort,300,86,0.777202,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057051.csv,17
8,64,104,2-way_set_associative,FIFO,sort,146,56,0.722772,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057055.csv,18
8,64,104,2-way_set_associative,LFU,sort,117,85,0.579208,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057058.csv,18
8,64,104,2-way_set_associative,LRU,sort,151,51,0.747525,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057060.csv,18
8,64,104,2-way_set_associative,MRU,sort,140,62,0.693069,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057062.csv,18
8,64,104,2-way_set_associative,PLRU,sort,151,51,0.747525,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057064.csv,18
8,64,104,2-way_set_associative,SLRU,sort,150,52,0.742574,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057066.csv,18
8,64,72,2-way_set_associative,FIFO,sort,98,12,0.890909,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057071.csv,19
8,64,72,2-way_set_associative,LFU,sort,91,19,0.827273,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057075.csv,19
8,64,72,2-way_set_associative,LRU,sort,99,11,0.900000,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057080.csv,19
8,64,72,2-way_set_associative,MRU,sort,91,19,0.827273,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057084.csv,19
8,64,72,2-way_set_associative,PLRU,sort,99,11,0.900000,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057087.csv,19
8,64,72,2-way_set_associative,SLRU,sort,89,21,0.809091,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057089.csv,19
8,64,72,2-way_set_associative,FIFO,sort,98,12,0.890909,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057094.csv,20
8,64,72,2-way_set_associative,LFU,sort,91,19,0.827273,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057096.csv,20
8,64,72,2-way_set_associative,LRU,sort,100,10,0.909091,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057099.csv,20
8,64,72,2-way_set_associative,MRU,sort,99,11,0.900000,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057101.csv,20
8,64,72,2-way_set_associative,PLRU,sort,100,10,0.909091,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057103.csv,20
8,64,72,2-way_set_associative,SLRU,sort,92,18,0.836364,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057104.csv,20
8,64,120,2-way_set_associative,FIFO,sort,217,87,0.713816,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057108.csv,21
8,64,120,2-way_set_associative,LFU,sort,183,121,0.601974,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057113.csv,21
8,64,120,2-way_set_associative,LRU,sort,225,79,0.740132,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057118.csv,21
8,64,120,2-way_set_associative,MRU,sort,206,98,0.677632,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057121.csv,21
8,64,120,2-way_set_associative,PLRU,sort,225,79,0.740132,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057125.csv,21
8,64,120,2-way_set_associative,SLRU,sort,229,75,0.753289,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057129.csv,21
8,64,88,2-way_set_associative,FIFO,sort,127,29,0.814103,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057134.csv,22
8,64,88,2-way_set_associative,LFU,sort,107,49,0.685897,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057136.csv,22
8,64,88,2-way_set_associative,LRU,sort,131,25,0.839744,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057139.csv,22
8,64,88,2-way_set_associative,MRU,sort,127,29,0.814103,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057141.csv,22
8,64,88,2-way_set_associative,PLRU,sort,131,25,0.839744,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057142.csv,22
8,64,88,2-way_set_associative,SLRU,sort,122,34,0.782051,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057144.csv,22
8,64,120,2-way_set_associative,FIFO,sort,209,87,0.706081,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057148.csv,23
8,64,120,2-way_set_associative,LFU,sort,174,122,0.587838,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057153.csv,23
8,64,120,2-way_set_associative,LRU,sort,217,79,0.733108,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057159.csv,23
8,64,120,2-way_set_associative,MRU,sort,200,96,0.675676,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057162.csv,23
8,64,120,2-way_set_associative,PLRU,sort,217,79,0.733108,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057166.csv,23
8,64,120,2-way_set_associative,SLRU,sort,223,73,0.753378,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057169.csv,23
8,64,208,2-way_set_associative,FIFO,sort,613,341,0.642558,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057175.csv,24
8,64,208,2-way_set_associative,LFU,sort,513,441,0.537736,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057188.csv,24
8,64,208,2-way_set_associative,LRU,sort,643,311,0.674004,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057206.csv,24
8,64,208,2-way_set_associative,MRU,sort,572,382,0.599581,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057215.csv,24
8,64,208,2-way_set_associative,PLRU,sort,643,311,0.674004,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057226.csv,24
8,64,208,2-way_set_associative,SLRU,sort,661,293,0.692872,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057234.csv,24
8,64,80,2-way_set_associative,FIFO,sort,121,19,0.864286,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057245.csv,25
8,64,80,2-way_set_associative,LFU,sort,105,35,0.750000,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057247.csv,25
8,64,80,2-way_set_associative,LRU,sort,123,17,0.878571,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057249.csv,25
8,64,80,2-way_set_associative,MRU,sort,115,25,0.821429,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057251.csv,25
8,64,80,2-way_set_associative,PLRU,sort,123,17,0.878571,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057253.csv,25
8,64,80,2-way_set_associative,SLRU,sort,117,23,0.835714,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057255.csv,25
8,64,168,2-way_set_associative,FIFO,sort,397,209,0.655116,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057258.csv,26
8,64,168,2-way_set_associative,LFU,sort,343,263,0.566007,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057264.csv,26
8,64,168,2-way_set_associative,LRU,sort,416,190,0.686469,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057274.csv,26
8,64,168,2-way_set_associative,MRU,sort,373,233,0.615512,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057279.csv,26
8,64,168,2-way_set_associative,PLRU,sort,416,190,0.686469,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057286.csv,26
8,64,168,2-way_set_associative,SLRU,sort,438,168,0.722772,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057292.csv,26
8,64,208,2-way_set_associative,FIFO,sort,617,341,0.644050,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057299.csv,27
8,64,208,2-way_set_associative,LFU,sort,527,431,0.550104,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057309.csv,27
8,64,208,2-way_set_associative,LRU,sort,648,310,0.676409,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057325.csv,27
8,64,208,2-way_set_associative,MRU,sort,581,377,0.606472,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057336.csv,27
8,64,208,2-way_set_associative,PLRU,sort,648,310,0.676409,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057347.csv,27
8,64,208,2-way_set_associative,SLRU,sort,675,283,0.704593,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057359.csv,27
8,64,120,2-way_set_associative,FIFO,sort,197,87,0.693662,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057371.csv,28
8,64,120,2-way_set_associative,LFU,sort,163,121,0.573944,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057375.csv,28
8,64,120,2-way_set_associative,LRU,sort,204,80,0.718310,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057379.csv,28
8,64,120,2-way_set_associative,MRU,sort,196,88,0.690141,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057382.csv,28
8,64,120,2-way_set_associative,PLRU,sort,204,80,0.718310,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057387.csv,28
8,64,120,2-way_set_associative,SLRU,sort,208,76,0.732394,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057390.csv,28
8,64,152,2-way_set_associative,FIFO,sort,380,164,0.698529,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057396.csv,29
8,64,152,2-way_set_associative,LFU,sort,322,222,0.591912,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057403.csv,29
8,64,152,2-way_set_associative,LRU,sort,395,149,0.726103,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057411.csv,29
8,64,152,2-way_set_associative,MRU,sort,345,199,0.634191,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057417.csv,29
8,64,152,2-way_set_associative,PLRU,sort,395,149,0.726103,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057425.csv,29
8,64,152,2-way_set_associative,SLRU,sort,404,140,0.742647,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057431.csv,29
8,64,96,2-way_set_associative,FIFO,sort,158,42,0.790000,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057441.csv,30
8,64,96,2-way_set_associative,LFU,sort,130,70,0.650000,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057443.csv,30
8,64,96,2-way_set_associative,LRU,sort,163,37,0.815000,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057446.csv,30
8,64,96,2-way_set_associative,MRU,sort,141,59,0.705000,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057449.csv,30
8,64,96,2-way_set_associative,PLRU,sort,163,37,0.815000,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057451.csv,30
8,64,96,2-way_set_associative,SLRU,sort,157,43,0.785000,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057454.csv,30
8,64,136,2-way_set_associative,FIFO,sort,299,123,0.708531,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057459.csv,31
8,64,136,2-way_set_associative,LFU,sort,254,168,0.601896,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057465.csv,31
8,64,136,2-way_set_associative,LRU,sort,310,112,0.734597,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057472.csv,31
8,64,136,2-way_set_associative,MRU,sort,277,145,0.656398,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057477.csv,31
8,64,136,2-way_set_associative,PLRU,sort,310,112,0.734597,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057482.csv,31
8,64,136,2-way_set_associative,SLRU,sort,322,100,0.763033,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057486.csv,31
8,64,216,2-way_set_associative,FIFO,sort,681,371,0.647338,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057492.csv,32
8,64,216,2-way_set_associative,LFU,sort,576,476,0.547529,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057502.csv,32
8,64,216,2-way_set_associative,LRU,sort,715,337,0.679658,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057518.csv,32
8,64,216,2-way_set_associative,MRU,sort,620,432,0.589354,results/sort-A2/sort/data/MRU_A2_B1_C8_1657115057529.csv,32
8,64,216,2-way_set_associative,PLRU,sort,715,337,0.679658,results/sort-A2/sort/data/PLRU_A2_B1_C8_1657115057539.csv,32
8,64,216,2-way_set_associative,SLRU,sort,735,317,0.698669,results/sort-A2/sort/data/SLRU_A2_B1_C8_1657115057551.csv,32
8,64,120,2-way_set_associative,FIFO,sort,223,87,0.719355,results/sort-A2/sort/data/FIFO_A2_B1_C8_1657115057563.csv,33
8,64,120,2-way_set_associative,LFU,sort,182,128,0.587097,results/sort-A2/sort/data/LFU_A2_B1_C8_1657115057567.csv,33
8,64,120,2-way_set_associative,LRU,sort,230,80,0.741935,results/sort-A2/sort/data/LRU_A2_B1_C8_1657115057571.csv,33
