blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename,group
8,256,896,4-way_set_associative,LFU,matMul,35,385,0.083333,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654948534.csv,3
8,256,896,4-way_set_associative,MRU,matMul,148,272,0.352381,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654948540.csv,3
8,256,896,4-way_set_associative,PLRU,matMul,116,304,0.276190,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654948545.csv,3
8,256,896,4-way_set_associative,SLRU,matMul,5,415,0.011905,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654948550.csv,3
8,256,912,4-way_set_associative,FIFO,matMul,30,312,0.087719,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654948625.csv,4
8,256,912,4-way_set_associative,LFU,matMul,26,316,0.076023,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654948630.csv,4
8,256,912,4-way_set_associative,MRU,matMul,98,244,0.286550,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654948635.csv,4
8,256,912,4-way_set_associative,PLRU,matMul,36,306,0.105263,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654948639.csv,4
8,256,912,4-way_set_associative,SLRU,matMul,0,342,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654948643.csv,4
8,256,760,4-way_set_associative,FIFO,matMul,20,208,0.087719,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654948786.csv,5
8,256,760,4-way_set_associative,LFU,matMul,26,202,0.114035,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654948789.csv,5
8,256,760,4-way_set_associative,MRU,matMul,61,167,0.267544,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654948792.csv,5
8,256,760,4-way_set_associative,PLRU,matMul,24,204,0.105263,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654948795.csv,5
8,256,760,4-way_set_associative,SLRU,matMul,0,228,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654948798.csv,5
8,256,952,4-way_set_associative,FIFO,matMul,48,292,0.141176,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654948803.csv,6
8,256,952,4-way_set_associative,LFU,matMul,60,280,0.176471,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654948807.csv,6
8,256,952,4-way_set_associative,MRU,matMul,64,276,0.188235,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654948812.csv,6
8,256,952,4-way_set_associative,PLRU,matMul,72,268,0.211765,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654948816.csv,6
8,256,952,4-way_set_associative,SLRU,matMul,0,340,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654948821.csv,6
8,256,1360,4-way_set_associative,FIFO,matMul,122,728,0.143529,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654948836.csv,7
8,256,1360,4-way_set_associative,LFU,matMul,58,792,0.068235,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654948846.csv,7
8,256,1360,4-way_set_associative,MRU,matMul,192,658,0.225882,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654948858.csv,7
8,256,1360,4-way_set_associative,PLRU,matMul,182,668,0.214118,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654948869.csv,7
8,256,1360,4-way_set_associative,SLRU,matMul,0,850,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654948879.csv,7
8,256,784,4-way_set_associative,FIFO,matMul,59,221,0.210714,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654948891.csv,8
8,256,784,4-way_set_associative,LFU,matMul,66,214,0.235714,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654948895.csv,8
8,256,784,4-way_set_associative,MRU,matMul,63,217,0.225000,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654948899.csv,8
8,256,784,4-way_set_associative,PLRU,matMul,106,174,0.378571,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654948903.csv,8
8,256,784,4-way_set_associative,SLRU,matMul,5,275,0.017857,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654948907.csv,8
8,256,1216,4-way_set_associative,FIFO,matMul,50,520,0.087719,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654949057.csv,9
8,256,1216,4-way_set_associative,LFU,matMul,24,546,0.042105,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654949093.csv,9
8,256,1216,4-way_set_associative,MRU,matMul,144,426,0.252632,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654949132.csv,9
8,256,1216,4-way_set_associative,PLRU,matMul,60,510,0.105263,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654949169.csv,9
8,256,1216,4-way_set_associative,SLRU,matMul,0,570,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654949210.csv,9
8,256,784,4-way_set_associative,FIFO,matMul,74,206,0.264286,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654949284.csv,10
8,256,784,4-way_set_associative,LFU,matMul,20,260,0.071429,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654949297.csv,10
8,256,784,4-way_set_associative,MRU,matMul,69,211,0.246429,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654949319.csv,10
8,256,784,4-way_set_associative,PLRU,matMul,61,219,0.217857,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654949334.csv,10
8,256,784,4-way_set_associative,SLRU,matMul,9,271,0.032143,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654949349.csv,10
8,256,816,4-way_set_associative,FIFO,matMul,24,146,0.141176,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654949423.csv,11
8,256,816,4-way_set_associative,LFU,matMul,52,118,0.305882,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654949430.csv,11
8,256,816,4-way_set_associative,MRU,matMul,14,156,0.082353,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654949436.csv,11
8,256,816,4-way_set_associative,PLRU,matMul,36,134,0.211765,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654949443.csv,11
8,256,816,4-way_set_associative,SLRU,matMul,0,170,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654949452.csv,11
8,256,1088,4-way_set_associative,FIFO,matMul,70,440,0.137255,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654949462.csv,12
8,256,1088,4-way_set_associative,LFU,matMul,30,480,0.058824,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654949487.csv,12
8,256,1088,4-way_set_associative,MRU,matMul,152,358,0.298039,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654949501.csv,12
8,256,1088,4-way_set_associative,PLRU,matMul,102,408,0.200000,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654949521.csv,12
8,256,1088,4-way_set_associative,SLRU,matMul,0,510,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654949542.csv,12
8,256,1024,4-way_set_associative,FIFO,matMul,80,400,0.166667,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654949632.csv,13
8,256,1024,4-way_set_associative,LFU,matMul,26,454,0.054167,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654949660.csv,13
8,256,1024,4-way_set_associative,MRU,matMul,158,322,0.329167,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654949693.csv,13
8,256,1024,4-way_set_associative,PLRU,matMul,110,370,0.229167,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654949712.csv,13
8,256,1024,4-way_set_associative,SLRU,matMul,0,480,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654949728.csv,13
8,256,912,4-way_set_associative,FIFO,matMul,20,170,0.105263,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950058.csv,14
8,256,912,4-way_set_associative,LFU,matMul,40,150,0.210526,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950069.csv,14
8,256,912,4-way_set_associative,MRU,matMul,12,178,0.063158,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950075.csv,14
8,256,912,4-way_set_associative,PLRU,matMul,30,160,0.157895,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950077.csv,14
8,256,912,4-way_set_associative,SLRU,matMul,0,190,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950080.csv,14
8,256,1152,4-way_set_associative,FIFO,matMul,120,520,0.187500,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950128.csv,15
8,256,1152,4-way_set_associative,LFU,matMul,58,582,0.090625,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950136.csv,15
8,256,1152,4-way_set_associative,MRU,matMul,146,494,0.228125,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950145.csv,15
8,256,1152,4-way_set_associative,PLRU,matMul,184,456,0.287500,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950153.csv,15
8,256,1152,4-way_set_associative,SLRU,matMul,0,640,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950162.csv,15
8,256,784,4-way_set_associative,FIFO,matMul,59,221,0.210714,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950314.csv,16
8,256,784,4-way_set_associative,LFU,matMul,66,214,0.235714,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950319.csv,16
8,256,784,4-way_set_associative,MRU,matMul,63,217,0.225000,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950324.csv,16
8,256,784,4-way_set_associative,PLRU,matMul,106,174,0.378571,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950328.csv,16
8,256,784,4-way_set_associative,SLRU,matMul,5,275,0.017857,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950331.csv,16
8,256,608,4-way_set_associative,FIFO,matMul,10,104,0.087719,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950383.csv,17
8,256,608,4-way_set_associative,LFU,matMul,18,96,0.157895,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950393.csv,17
8,256,608,4-way_set_associative,MRU,matMul,14,100,0.122807,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950399.csv,17
8,256,608,4-way_set_associative,PLRU,matMul,12,102,0.105263,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950403.csv,17
8,256,608,4-way_set_associative,SLRU,matMul,0,114,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950408.csv,17
8,256,1088,4-way_set_associative,FIFO,matMul,70,440,0.137255,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950481.csv,18
8,256,1088,4-way_set_associative,LFU,matMul,30,480,0.058824,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950497.csv,18
8,256,1088,4-way_set_associative,MRU,matMul,152,358,0.298039,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950509.csv,18
8,256,1088,4-way_set_associative,PLRU,matMul,102,408,0.200000,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950518.csv,18
8,256,1088,4-way_set_associative,SLRU,matMul,0,510,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950530.csv,18
8,256,1024,4-way_set_associative,FIFO,matMul,90,390,0.187500,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950568.csv,19
8,256,1024,4-way_set_associative,LFU,matMul,58,422,0.120833,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950576.csv,19
8,256,1024,4-way_set_associative,MRU,matMul,101,379,0.210417,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950583.csv,19
8,256,1024,4-way_set_associative,PLRU,matMul,138,342,0.287500,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950589.csv,19
8,256,1024,4-way_set_associative,SLRU,matMul,0,480,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950600.csv,19
8,256,896,4-way_set_associative,FIFO,matMul,60,260,0.187500,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950616.csv,20
8,256,896,4-way_set_associative,LFU,matMul,58,262,0.181250,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950622.csv,20
8,256,896,4-way_set_associative,MRU,matMul,61,259,0.190625,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950628.csv,20
8,256,896,4-way_set_associative,PLRU,matMul,92,228,0.287500,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950635.csv,20
8,256,896,4-way_set_associative,SLRU,matMul,0,320,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950639.csv,20
8,256,1152,4-way_set_associative,FIFO,matMul,60,480,0.111111,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950661.csv,21
8,256,1152,4-way_set_associative,LFU,matMul,26,514,0.048148,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950668.csv,21
8,256,1152,4-way_set_associative,MRU,matMul,137,403,0.253704,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950676.csv,21
8,256,1152,4-way_set_associative,PLRU,matMul,78,462,0.144444,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950682.csv,21
8,256,1152,4-way_set_associative,SLRU,matMul,0,540,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950690.csv,21
8,256,1296,4-way_set_associative,FIFO,matMul,82,638,0.113889,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950711.csv,22
8,256,1296,4-way_set_associative,LFU,matMul,54,666,0.075000,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950720.csv,22
8,256,1296,4-way_set_associative,MRU,matMul,141,579,0.195833,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950730.csv,22
8,256,1296,4-way_set_associative,PLRU,matMul,108,612,0.150000,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950739.csv,22
8,256,1296,4-way_set_associative,SLRU,matMul,0,720,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950748.csv,22
8,256,912,4-way_set_associative,FIFO,matMul,20,170,0.105263,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950804.csv,23
8,256,912,4-way_set_associative,LFU,matMul,40,150,0.210526,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950809.csv,23
8,256,912,4-way_set_associative,MRU,matMul,12,178,0.063158,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950812.csv,23
8,256,912,4-way_set_associative,PLRU,matMul,30,160,0.157895,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950815.csv,23
8,256,912,4-way_set_associative,SLRU,matMul,0,190,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950818.csv,23
8,256,1008,4-way_set_associative,FIFO,matMul,119,441,0.212500,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950822.csv,24
8,256,1008,4-way_set_associative,LFU,matMul,80,480,0.142857,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950829.csv,24
8,256,1008,4-way_set_associative,MRU,matMul,144,416,0.257143,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950837.csv,24
8,256,1008,4-way_set_associative,PLRU,matMul,204,356,0.364286,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950844.csv,24
8,256,1008,4-way_set_associative,SLRU,matMul,17,543,0.030357,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950851.csv,24
8,256,1064,4-way_set_associative,FIFO,matMul,32,348,0.084211,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950860.csv,25
8,256,1064,4-way_set_associative,LFU,matMul,56,324,0.147368,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950865.csv,25
8,256,1064,4-way_set_associative,MRU,matMul,60,320,0.157895,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950870.csv,25
8,256,1064,4-way_set_associative,PLRU,matMul,40,340,0.105263,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950875.csv,25
8,256,1064,4-way_set_associative,SLRU,matMul,0,380,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950880.csv,25
8,256,1360,4-way_set_associative,FIFO,matMul,122,728,0.143529,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950935.csv,26
8,256,1360,4-way_set_associative,LFU,matMul,58,792,0.068235,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950945.csv,26
8,256,1360,4-way_set_associative,MRU,matMul,192,658,0.225882,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654950957.csv,26
8,256,1360,4-way_set_associative,PLRU,matMul,182,668,0.214118,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654950968.csv,26
8,256,1360,4-way_set_associative,SLRU,matMul,0,850,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654950979.csv,26
8,256,840,4-way_set_associative,FIFO,matMul,64,296,0.177778,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654950991.csv,27
8,256,840,4-way_set_associative,LFU,matMul,30,330,0.083333,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654950996.csv,27
8,256,840,4-way_set_associative,MRU,matMul,127,233,0.352778,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654951002.csv,27
8,256,840,4-way_set_associative,PLRU,matMul,96,264,0.266667,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654951007.csv,27
8,256,840,4-way_set_associative,SLRU,matMul,0,360,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654951012.csv,27
8,256,896,4-way_set_associative,FIFO,matMul,60,260,0.187500,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654951021.csv,28
8,256,896,4-way_set_associative,LFU,matMul,58,262,0.181250,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654951025.csv,28
8,256,896,4-way_set_associative,MRU,matMul,61,259,0.190625,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654951029.csv,28
8,256,896,4-way_set_associative,PLRU,matMul,92,228,0.287500,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654951033.csv,28
8,256,896,4-way_set_associative,SLRU,matMul,0,320,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654951037.csv,28
8,256,1360,4-way_set_associative,FIFO,matMul,122,728,0.143529,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654951064.csv,29
8,256,1360,4-way_set_associative,LFU,matMul,58,792,0.068235,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654951092.csv,29
8,256,1360,4-way_set_associative,MRU,matMul,192,658,0.225882,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654951124.csv,29
8,256,1360,4-way_set_associative,PLRU,matMul,182,668,0.214118,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654951135.csv,29
8,256,1360,4-way_set_associative,SLRU,matMul,0,850,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654951155.csv,29
8,256,768,4-way_set_associative,FIFO,matMul,30,130,0.187500,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654951320.csv,30
8,256,768,4-way_set_associative,LFU,matMul,58,102,0.362500,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654951326.csv,30
8,256,768,4-way_set_associative,MRU,matMul,14,146,0.087500,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654951335.csv,30
8,256,768,4-way_set_associative,PLRU,matMul,46,114,0.287500,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654951345.csv,30
8,256,768,4-way_set_associative,SLRU,matMul,0,160,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654951353.csv,30
8,256,576,4-way_set_associative,FIFO,matMul,12,96,0.111111,results/2022-07-12T2142/matMul/data/FIFO_A4_B1_C32_1657654951366.csv,31
8,256,576,4-way_set_associative,LFU,matMul,18,90,0.166667,results/2022-07-12T2142/matMul/data/LFU_A4_B1_C32_1657654951374.csv,31
8,256,576,4-way_set_associative,MRU,matMul,15,93,0.138889,results/2022-07-12T2142/matMul/data/MRU_A4_B1_C32_1657654951381.csv,31
8,256,576,4-way_set_associative,PLRU,matMul,16,92,0.148148,results/2022-07-12T2142/matMul/data/PLRU_A4_B1_C32_1657654951389.csv,31
8,256,576,4-way_set_associative,SLRU,matMul,0,108,0.000000,results/2022-07-12T2142/matMul/data/SLRU_A4_B1_C32_1657654951397.csv,31
