blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,64,112,4-way_set_associative,PLRU,sort,196,68,0.742424,results/2022-07-06T1540/sort/data/PLRU_A4_B1_C8_1657114828186.csv
