blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,256,576,2-way_set_associative,MRU,matMul,69,147,0.319444,results/2022-07-06T1610/matMul/data/MRU_A2_B1_C32_1657116647773.csv
