blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename
8,256,448,2-way_set_associative,SLRU,matMul,74,136,0.352381,results/2022-07-06T1610/matMul/data/SLRU_A2_B1_C32_1657116639840.csv
