blockSize_bytes,cacheSize_bytes,ramSize_bytes,placementPolicy,replacementPolicy,program,hits,misses,hitRatio,filename,group
8,256,888,4-way_set_associative,FIFO,matMul,912,1140,0.444444,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850073.csv,0
8,256,888,4-way_set_associative,LFU,matMul,759,1293,0.369883,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850091.csv,0
8,256,888,4-way_set_associative,MRU,matMul,989,1063,0.481969,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850116.csv,0
8,256,888,4-way_set_associative,PLRU,matMul,1023,1029,0.498538,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850129.csv,0
8,256,888,4-way_set_associative,SLRU,matMul,969,1083,0.472222,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850145.csv,0
8,256,720,4-way_set_associative,FIFO,matMul,590,754,0.438988,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850164.csv,1
8,256,720,4-way_set_associative,LFU,matMul,574,770,0.427083,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850174.csv,1
8,256,720,4-way_set_associative,MRU,matMul,725,619,0.539435,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850190.csv,1
8,256,720,4-way_set_associative,PLRU,matMul,630,714,0.468750,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850204.csv,1
8,256,720,4-way_set_associative,SLRU,matMul,625,719,0.465030,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850215.csv,1
8,256,840,4-way_set_associative,FIFO,matMul,816,1020,0.444444,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850227.csv,2
8,256,840,4-way_set_associative,LFU,matMul,696,1140,0.379085,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850242.csv,2
8,256,840,4-way_set_associative,MRU,matMul,924,912,0.503268,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850266.csv,2
8,256,840,4-way_set_associative,PLRU,matMul,915,921,0.498366,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850283.csv,2
8,256,840,4-way_set_associative,SLRU,matMul,867,969,0.472222,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850300.csv,2
8,256,744,4-way_set_associative,FIFO,matMul,624,816,0.433333,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850319.csv,3
8,256,744,4-way_set_associative,LFU,matMul,546,894,0.379167,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850329.csv,3
8,256,744,4-way_set_associative,MRU,matMul,755,685,0.524306,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850346.csv,3
8,256,744,4-way_set_associative,PLRU,matMul,717,723,0.497917,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850357.csv,3
8,256,744,4-way_set_associative,SLRU,matMul,672,768,0.466667,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850369.csv,3
8,256,320,4-way_set_associative,FIFO,matMul,742,58,0.927500,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850384.csv,4
8,256,320,4-way_set_associative,LFU,matMul,697,103,0.871250,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850390.csv,4
8,256,320,4-way_set_associative,MRU,matMul,711,89,0.888750,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850400.csv,4
8,256,320,4-way_set_associative,PLRU,matMul,760,40,0.950000,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850407.csv,4
8,256,320,4-way_set_associative,SLRU,matMul,531,269,0.663750,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850413.csv,4
8,256,640,4-way_set_associative,FIFO,matMul,720,880,0.450000,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850424.csv,5
8,256,640,4-way_set_associative,LFU,matMul,682,918,0.426250,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850437.csv,5
8,256,640,4-way_set_associative,MRU,matMul,893,707,0.558125,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850454.csv,5
8,256,640,4-way_set_associative,PLRU,matMul,798,802,0.498750,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850466.csv,5
8,256,640,4-way_set_associative,SLRU,matMul,760,840,0.475000,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850480.csv,5
8,256,1520,4-way_set_associative,FIFO,matMul,1516,2084,0.421111,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850496.csv,6
8,256,1520,4-way_set_associative,LFU,matMul,1207,2393,0.335278,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850526.csv,6
8,256,1520,4-way_set_associative,MRU,matMul,1261,2339,0.350278,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850575.csv,6
8,256,1520,4-way_set_associative,PLRU,matMul,1710,1890,0.475000,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850602.csv,6
8,256,1520,4-way_set_associative,SLRU,matMul,1691,1909,0.469722,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850629.csv,6
8,256,496,4-way_set_associative,FIFO,matMul,698,262,0.727083,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850659.csv,7
8,256,496,4-way_set_associative,LFU,matMul,508,452,0.529167,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850669.csv,7
8,256,496,4-way_set_associative,MRU,matMul,728,232,0.758333,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850680.csv,7
8,256,496,4-way_set_associative,PLRU,matMul,744,216,0.775000,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850691.csv,7
8,256,496,4-way_set_associative,SLRU,matMul,448,512,0.466667,results/2022-10-06T1954/matMul/data/SLRU_A4_B1_C32_1665078850700.csv,7
8,256,1400,4-way_set_associative,FIFO,matMul,1251,1789,0.411513,results/2022-10-06T1954/matMul/data/FIFO_A4_B1_C32_1665078850710.csv,8
8,256,1400,4-way_set_associative,LFU,matMul,1182,1858,0.388816,results/2022-10-06T1954/matMul/data/LFU_A4_B1_C32_1665078850740.csv,8
8,256,1400,4-way_set_associative,MRU,matMul,1449,1591,0.476645,results/2022-10-06T1954/matMul/data/MRU_A4_B1_C32_1665078850780.csv,8
8,256,1400,4-way_set_associative,PLRU,matMul,1318,1722,0.433553,results/2022-10-06T1954/matMul/data/PLRU_A4_B1_C32_1665078850805.csv,8
